X	Y	Z	influencia	Az
4410480.965	7473064.339	nan	0.015773	354.2
4410550.486	7473064.339	nan	0.015157	354.2
4410620.006	7473064.339	nan	0.014602	354.2
4410689.527	7473064.339	nan	0.014097	354.2
4410759.047	7473064.339	nan	0.013637	354.2
4410828.568	7473064.339	nan	0.013215	354.2
4410898.088	7473064.339	nan	0.012825	354.2
4410967.609	7473064.339	nan	0.012465	354.2
4411037.13	7473064.339	nan	0.012131	354.2
4411106.65	7473064.339	nan	0.01182	354.2
4411176.171	7473064.339	nan	0.011529	354.2
4411245.691	7473064.339	nan	0.011256	354.2
4411315.212	7473064.339	nan	0.011	354.2
4411384.732	7473064.339	nan	0.010759	354.2
4411454.253	7473064.339	nan	0.010531	354.2
4411523.773	7473064.339	nan	0.010316	354.2
4411593.294	7473064.339	nan	0.010112	354.2
4411662.814	7473064.339	nan	0.009919	354.2
4411732.335	7473064.339	nan	0.009735	354.2
4411801.856	7473064.339	nan	0.00956	354.2
4411871.376	7473064.339	nan	0.009393	354.2
4411940.897	7473064.339	nan	0.009234	354.2
4412010.417	7473064.339	nan	0.009082	354.2
4412079.938	7473064.339	nan	0.008936	354.2
4412149.458	7473064.339	nan	0.008796	354.2
4412218.979	7473064.339	nan	0.008662	354.2
4412288.499	7473064.339	nan	0.008533	354.2
4412358.02	7473064.339	nan	0.00841	354.2
4412427.54	7473064.339	nan	0.00829	354.2
4412497.061	7473064.339	nan	0.008176	354.2
4412566.582	7473064.339	nan	0.008065	354.2
4412636.102	7473064.339	nan	0.007959	354.2
4412705.623	7473064.339	nan	0.007856	354.2
4412775.143	7473064.339	nan	0.007756	354.2
4412844.664	7473064.339	nan	0.00766	354.2
4412914.184	7473064.339	nan	0.007567	354.2
4412983.705	7473064.339	nan	0.007477	354.2
4413053.225	7473064.339	nan	0.007389	354.2
4413122.746	7473064.339	nan	0.007305	354.2
4413192.267	7473064.339	nan	0.007223	354.2
4394282.677	7473243.449	-6836.719942	0.00311	354.2
4394352.198	7473243.449	-6837.129224	0.003119	354.2
4394421.719	7473243.449	-6837.409807	0.003128	354.2
4394491.239	7473243.449	-6837.552075	0.003136	354.2
4394560.76	7473243.449	-6837.551877	0.003145	354.2
4394630.28	7473243.449	-6837.407841	0.003154	354.2
4394699.801	7473243.449	-6837.118527	0.003163	354.2
4394769.321	7473243.449	-6836.67945	0.003172	354.2
4394838.842	7473243.449	-6836.080574	0.003181	354.2
4394908.362	7473243.449	-6835.306194	0.00319	354.2
4394977.883	7473243.449	-6834.335929	0.003199	354.2
4395047.404	7473243.449	-6833.142771	0.003208	354.2
4395116.924	7473243.449	-6831.68935	0.003218	354.2
4395186.445	7473243.449	-6829.929115	0.003227	354.2
4395255.965	7473243.449	-6827.813649	0.003237	354.2
4395325.486	7473243.449	-6825.299157	0.003246	354.2
4395395.006	7473243.449	-6822.348631	0.003256	354.2
4395464.527	7473243.449	-6818.932699	0.003265	354.2
4395534.047	7473243.449	-6815.029138	0.003275	354.2
4395603.568	7473243.449	-6810.618788	0.003285	354.2
4395673.088	7473243.449	-6805.68358	0.003295	354.2
4395742.609	7473243.449	-6800.213004	0.003305	354.2
4395812.13	7473243.449	-6794.211325	0.003315	354.2
4395881.65	7473243.449	-6787.694619	0.003325	354.2
4395951.171	7473243.449	-6780.683402	0.003336	354.2
4396020.691	7473243.449	-6773.20335	0.003346	354.2
4396090.212	7473243.449	-6765.29108	0.003356	354.2
4396159.732	7473243.449	-6756.992882	0.003367	354.2
4396229.253	7473243.449	-6748.356192	0.003378	354.2
4396298.773	7473243.449	-6739.423021	0.003388	354.2
4396368.294	7473243.449	-6730.228361	0.003399	354.2
4396437.814	7473243.449	-6720.800447	0.00341	354.2
4396507.335	7473243.449	-6711.162579	0.003421	354.2
4396576.856	7473243.449	-6701.337236	0.003432	354.2
4396646.376	7473243.449	-6691.349364	0.003443	354.2
4396715.897	7473243.449	-6681.225926	0.003454	354.2
4396785.417	7473243.449	-6670.993172	0.003466	354.2
4396854.938	7473243.449	-6660.674159	0.003477	354.2
4396924.458	7473243.449	-6650.286819	0.003489	354.2
4396993.979	7473243.449	-6639.84265	0.0035	354.2
4397063.499	7473243.449	-6629.346923	0.003512	354.2
4397133.02	7473243.449	-6618.800356	0.003524	354.2
4397202.54	7473243.449	-6608.200971	0.003536	354.2
4397272.061	7473243.449	-6597.545668	0.003548	354.2
4397341.582	7473243.449	-6586.832218	0.00356	354.2
4397411.102	7473243.449	-6576.061664	0.003573	354.2
4397480.623	7473243.449	-6565.239922	0.003585	354.2
4397550.143	7473243.449	-6554.37791	0.003598	354.2
4397619.664	7473243.449	-6543.490644	0.00361	354.2
4397689.184	7473243.449	-6532.596041	0.003623	354.2
4397758.705	7473243.449	-6521.713881	0.003636	354.2
4397828.225	7473243.449	-6510.865284	0.003649	354.2
4397897.746	7473243.449	-6500.073312	0.003662	354.2
4397967.267	7473243.449	-6489.36554	0.003676	354.2
4398036.787	7473243.449	-6478.777962	0.003689	354.2
4398106.308	7473243.449	-6468.355888	0.003703	354.2
4398175.828	7473243.449	-6458.146376	0.003716	354.2
4398245.349	7473243.449	-6448.183017	0.00373	354.2
4398314.869	7473243.449	-6438.472493	0.003744	354.2
4398384.39	7473243.449	-6428.992688	0.003758	354.2
4398453.91	7473243.449	-6419.703418	0.003772	354.2
4398523.431	7473243.449	-6410.562277	0.003787	354.2
4398592.951	7473243.449	-6401.536608	0.003801	354.2
4398662.472	7473243.449	-6392.607053	0.003816	354.2
4398731.993	7473243.449	-6383.764477	0.003831	354.2
4398801.513	7473243.449	-6375.005173	0.003846	354.2
4398871.034	7473243.449	-6366.326478	0.003861	354.2
4398940.554	7473243.449	-6357.720063	0.003876	354.2
4399010.075	7473243.449	-6349.159979	0.003892	354.2
4399079.595	7473243.449	-6340.588359	0.003907	354.2
4399149.116	7473243.449	-6331.907521	0.003923	354.2
4399218.636	7473243.449	-6322.984983	0.003939	354.2
4399288.157	7473243.449	-6313.666789	0.003955	354.2
4399357.677	7473243.449	-6303.789055	0.003972	354.2
4399427.198	7473243.449	-6293.189065	0.003988	354.2
4399496.719	7473243.449	-6281.728638	0.004005	354.2
4399566.239	7473243.449	-6269.333115	0.004022	354.2
4399635.76	7473243.449	-6256.031222	0.004039	354.2
4399705.28	7473243.449	-6241.973262	0.004056	354.2
4399774.801	7473243.449	-6227.403591	0.004073	354.2
4399844.321	7473243.449	-6212.578413	0.004091	354.2
4399913.842	7473243.449	-6197.668322	0.004109	354.2
4399983.362	7473243.449	-6182.716698	0.004127	354.2
4400052.883	7473243.449	-6167.678869	0.004145	354.2
4400122.404	7473243.449	-6152.491611	0.004164	354.2
4400191.924	7473243.449	-6137.112784	0.004183	354.2
4400261.445	7473243.449	-6121.521547	0.004202	354.2
4400330.965	7473243.449	-6105.703624	0.004221	354.2
4400400.486	7473243.449	-6089.637559	0.00424	354.2
4400470.006	7473243.449	-6073.284107	0.00426	354.2
4400539.527	7473243.449	-6056.583718	0.00428	354.2
4400609.047	7473243.449	-6039.468035	0.0043	354.2
4400678.568	7473243.449	-6021.878833	0.00432	354.2
4400748.088	7473243.449	-6003.779934	0.004341	354.2
4400817.609	7473243.449	-5985.157131	0.004362	354.2
4400887.13	7473243.449	-5966.010671	0.004383	354.2
4400956.65	7473243.449	-5946.343635	0.004405	354.2
4401026.171	7473243.449	-5926.150353	0.004426	354.2
4401095.691	7473243.449	-5905.412417	0.004448	354.2
4401165.212	7473243.449	-5884.100252	0.004471	354.2
4401234.732	7473243.449	-5862.167205	0.004493	354.2
4401304.253	7473243.449	-5839.536769	0.004516	354.2
4401373.773	7473243.449	-5816.103856	0.00454	354.2
4401443.294	7473243.449	-5791.758107	0.004563	354.2
4401512.814	7473243.449	-5766.407231	0.004587	354.2
4401582.335	7473243.449	-5739.981021	0.004612	354.2
4401651.856	7473243.449	-5712.423009	0.004636	354.2
4401721.376	7473243.449	-5683.679717	0.004661	354.2
4401790.897	7473243.449	-5653.68729	0.004687	354.2
4401860.417	7473243.449	-5622.367353	0.004712	354.2
4401929.938	7473243.449	-5589.65249	0.004738	354.2
4401999.458	7473243.449	-5555.533976	0.004765	354.2
4402068.979	7473243.449	-5520.099517	0.004792	354.2
4402138.499	7473243.449	-5483.542297	0.004819	354.2
4402208.02	7473243.449	-5446.139486	0.004847	354.2
4402277.54	7473243.449	-5408.19463	0.004875	354.2
4402347.061	7473243.449	-5369.947756	0.004903	354.2
4402416.582	7473243.449	-5331.49058	0.004932	354.2
4402486.102	7473243.449	-5292.739053	0.004962	354.2
4402555.623	7473243.449	-5253.485356	0.004992	354.2
4402625.143	7473243.449	-5213.504968	0.005022	354.2
4402694.664	7473243.449	-5172.670093	0.005053	354.2
4402764.184	7473243.449	-5131.015933	0.005085	354.2
4402833.705	7473243.449	-5088.718646	0.005117	354.2
4402903.225	7473243.449	-5045.99658	0.005149	354.2
4402972.746	7473243.449	-5003.008477	0.005182	354.2
4403042.267	7473243.449	-4959.816224	0.005216	354.2
4403111.787	7473243.449	-4916.412274	0.00525	354.2
4403181.308	7473243.449	-4872.768841	0.005285	354.2
4403250.828	7473243.449	-4828.876186	0.005321	354.2
4403320.349	7473243.449	-4784.760417	0.005357	354.2
4403389.869	7473243.449	-4740.483094	0.005394	354.2
4403459.39	7473243.449	-4696.131385	0.005431	354.2
4403528.91	7473243.449	-4651.808842	0.005469	354.2
4403598.431	7473243.449	-4607.631278	0.005508	354.2
4403667.951	7473243.449	-4563.726081	0.005548	354.2
4403737.472	7473243.449	-4520.22983	0.005588	354.2
4403806.993	7473243.449	-4477.279304	0.005629	354.2
4403876.513	7473243.449	-4434.997108	0.005671	354.2
4403946.034	7473243.449	-4393.477496	0.005714	354.2
4404015.554	7473243.449	-4352.773597	0.005758	354.2
4404085.075	7473243.449	-4312.886378	0.005803	354.2
4404154.595	7473243.449	-4273.764592	0.005848	354.2
4404224.116	7473243.449	-4235.322098	0.005895	354.2
4404293.636	7473243.449	-4197.458783	0.005942	354.2
4404363.157	7473243.449	-4160.064536	0.005991	354.2
4404432.677	7473243.449	-4123.008549	0.006041	354.2
4404502.198	7473243.449	-4086.143324	0.006091	354.2
4404571.719	7473243.449	-4049.350811	0.006143	354.2
4404641.239	7473243.449	-4012.618641	0.006196	354.2
4404710.76	7473243.449	-3976.090501	0.006251	354.2
4404780.28	7473243.449	-3940.041747	0.006307	354.2
4404849.801	7473243.449	-3904.794392	0.006364	354.2
4404919.321	7473243.449	-3870.634727	0.006422	354.2
4404988.842	7473243.449	-3837.778583	0.006482	354.2
4405058.362	7473243.449	-3806.371305	0.006543	354.2
4405127.883	7473243.449	-3776.481071	0.006606	354.2
4405197.404	7473243.449	-3748.075912	0.006671	354.2
4405266.924	7473243.449	-3721.018785	0.006737	354.2
4405336.445	7473243.449	-3695.107655	0.006805	354.2
4405405.965	7473243.449	-3670.144181	0.006875	354.2
4405475.486	7473243.449	-3645.996453	0.006947	354.2
4405545.006	7473243.449	-3622.636874	0.007021	354.2
4405614.527	7473243.449	-3600.150617	0.007097	354.2
4405684.047	7473243.449	-3578.715255	0.007175	354.2
4405753.568	7473243.449	-3558.557659	0.007256	354.2
4405823.088	7473243.449	-3539.891759	0.007339	354.2
4405892.609	7473243.449	-3522.834209	0.007425	354.2
4405962.13	7473243.449	-3507.317068	0.007513	354.2
4406031.65	7473243.449	-3493.05474	0.007605	354.2
4406101.171	7473243.449	-3479.609917	0.007699	354.2
4406170.691	7473243.449	-3466.534379	0.007797	354.2
4406240.212	7473243.449	-3453.509724	0.007898	354.2
4406309.732	7473243.449	-3440.421529	0.008002	354.2
4406379.253	7473243.449	-3427.345777	0.00811	354.2
4406448.773	7473243.449	-3414.474179	0.008222	354.2
4406518.294	7473243.449	-3402.027911	0.008339	354.2
4406587.814	7473243.449	-3390.199351	0.00846	354.2
4406657.335	7473243.449	-3379.130465	0.008586	354.2
4406726.856	7473243.449	-3368.905039	0.008717	354.2
4406796.376	7473243.449	-3359.52911	0.008853	354.2
4406865.897	7473243.449	-3350.909226	0.008995	354.2
4406935.417	7473243.449	-3342.86812	0.009143	354.2
4407004.938	7473243.449	-3335.214055	0.009299	354.2
4407074.458	7473243.449	-3327.825877	0.009461	354.2
4407143.979	7473243.449	-3320.695903	0.009631	354.2
4407213.499	7473243.449	-3313.905904	0.00981	354.2
4407283.02	7473243.449	-3307.557883	0.009997	354.2
4407352.54	7473243.449	-3301.707062	0.010195	354.2
4407422.061	7473243.449	-3296.34019	0.010403	354.2
4407491.582	7473243.449	-3291.403376	0.010623	354.2
4407561.102	7473243.449	-3286.835977	0.010856	354.2
4407630.623	7473243.449	-3282.568508	0.011103	354.2
4407700.143	7473243.449	-3278.498408	0.011366	354.2
4407769.664	7473243.449	-3274.493793	0.011646	354.2
4407839.184	7473243.449	-3270.4438	0.011945	354.2
4407908.705	7473243.449	-3266.319971	0.012266	354.2
4407978.225	7473243.449	-3262.200241	0.01261	354.2
4408047.746	7473243.449	-3258.236818	0.012982	354.2
4408117.267	7473243.449	-3254.588557	0.013384	354.2
4408186.787	7473243.449	-3251.365725	0.013822	354.2
4408256.308	7473243.449	-3248.624977	0.014299	354.2
4408325.828	7473243.449	-3246.397494	0.014824	354.2
4408395.349	7473243.449	-3244.694648	0.015403	354.2
4408464.869	7473243.449	-3243.475117	0.016046	354.2
4408534.39	7473243.449	-3242.623435	0.016767	354.2
4408603.91	7473243.449	-3241.984081	0.017581	354.2
4408673.431	7473243.449	-3241.426946	0.01851	354.2
4408742.951	7473243.449	-3240.88667	0.019582	354.2
4408812.472	7473243.449	-3240.354362	0.020837	354.2
4408881.993	7473243.449	-3239.845449	0.022333	354.2
4408951.513	7473243.449	-3239.372611	0.024155	354.2
4409021.034	7473243.449	-3238.934057	0.026435	354.2
4409090.554	7473243.449	-3238.518938	0.029398	354.2
4409160.075	7473243.449	-3238.136185	0.033451	354.2
4409229.595	7473243.449	-3237.869339	0.039445	354.2
4409299.116	7473243.449	-3237.941547	0.049546	354.2
4409368.636	7473243.449	-3238.757909	0.07189	354.2
4409438.157	7473243.449	-3240.89739	0.233545	354.2
4409507.677	7473243.449	nan	0.087602	354.2
4409577.198	7473243.449	nan	0.054656	354.2
4409646.719	7473243.449	nan	0.042109	354.2
4409716.239	7473243.449	nan	0.035131	354.2
4409785.76	7473243.449	nan	0.030573	354.2
4409855.28	7473243.449	nan	0.027313	354.2
4409924.801	7473243.449	nan	0.024841	354.2
4409994.321	7473243.449	nan	0.022887	354.2
4410063.842	7473243.449	nan	0.021296	354.2
4410133.362	7473243.449	nan	0.019969	354.2
4410202.883	7473243.449	nan	0.018842	354.2
4410272.404	7473243.449	nan	0.01787	354.2
4410341.924	7473243.449	nan	0.017022	354.2
4410411.445	7473243.449	nan	0.016272	354.2
4410480.965	7473243.449	nan	0.015605	354.2
4410550.486	7473243.449	nan	0.015006	354.2
4410620.006	7473243.449	nan	0.014465	354.2
4410689.527	7473243.449	nan	0.013973	354.2
4410759.047	7473243.449	nan	0.013523	354.2
4410828.568	7473243.449	nan	0.01311	354.2
4410898.088	7473243.449	nan	0.012728	354.2
4410967.609	7473243.449	nan	0.012375	354.2
4411037.13	7473243.449	nan	0.012047	354.2
4411106.65	7473243.449	nan	0.011741	354.2
4411176.171	7473243.449	nan	0.011456	354.2
4411245.691	7473243.449	nan	0.011187	354.2
4411315.212	7473243.449	nan	0.010935	354.2
4411384.732	7473243.449	nan	0.010698	354.2
4411454.253	7473243.449	nan	0.010474	354.2
4411523.773	7473243.449	nan	0.010262	354.2
4411593.294	7473243.449	nan	0.010061	354.2
4411662.814	7473243.449	nan	0.00987	354.2
4411732.335	7473243.449	nan	0.009688	354.2
4411801.856	7473243.449	nan	0.009516	354.2
4411871.376	7473243.449	nan	0.009351	354.2
4411940.897	7473243.449	nan	0.009193	354.2
4412010.417	7473243.449	nan	0.009043	354.2
4412079.938	7473243.449	nan	0.008899	354.2
4412149.458	7473243.449	nan	0.00876	354.2
4412218.979	7473243.449	nan	0.008628	354.2
4412288.499	7473243.449	nan	0.0085	354.2
4412358.02	7473243.449	nan	0.008378	354.2
4412427.54	7473243.449	nan	0.00826	354.2
4412497.061	7473243.449	nan	0.008146	354.2
4412566.582	7473243.449	nan	0.008037	354.2
4412636.102	7473243.449	nan	0.007931	354.2
4412705.623	7473243.449	nan	0.007829	354.2
4412775.143	7473243.449	nan	0.007731	354.2
4412844.664	7473243.449	nan	0.007635	354.2
4412914.184	7473243.449	nan	0.007543	354.2
4412983.705	7473243.449	nan	0.007454	354.2
4413053.225	7473243.449	nan	0.007367	354.2
4413122.746	7473243.449	nan	0.007283	354.2
4413192.267	7473243.449	nan	0.007202	354.2
4394282.677	7473422.559	-6832.930784	0.003113	354.2
4394352.198	7473422.559	-6833.37235	0.003121	354.2
4394421.719	7473422.559	-6833.675702	0.00313	354.2
4394491.239	7473422.559	-6833.830071	0.003139	354.2
4394560.76	7473422.559	-6833.830488	0.003147	354.2
4394630.28	7473422.559	-6833.675245	0.003156	354.2
4394699.801	7473422.559	-6833.363192	0.003165	354.2
4394769.321	7473422.559	-6832.8908	0.003174	354.2
4394838.842	7473422.559	-6832.249414	0.003183	354.2
4394908.362	7473422.559	-6831.424672	0.003192	354.2
4394977.883	7473422.559	-6830.39709	0.003202	354.2
4395047.404	7473422.559	-6829.140065	0.003211	354.2
4395116.924	7473422.559	-6827.616529	0.00322	354.2
4395186.445	7473422.559	-6825.780741	0.00323	354.2
4395255.965	7473422.559	-6823.586013	0.003239	354.2
4395325.486	7473422.559	-6820.991053	0.003249	354.2
4395395.006	7473422.559	-6817.961438	0.003258	354.2
4395464.527	7473422.559	-6814.46974	0.003268	354.2
4395534.047	7473422.559	-6810.494849	0.003278	354.2
4395603.568	7473422.559	-6806.018294	0.003288	354.2
4395673.088	7473422.559	-6801.022758	0.003298	354.2
4395742.609	7473422.559	-6795.49868	0.003308	354.2
4395812.13	7473422.559	-6789.451325	0.003318	354.2
4395881.65	7473422.559	-6782.897661	0.003328	354.2
4395951.171	7473422.559	-6775.858852	0.003338	354.2
4396020.691	7473422.559	-6768.360785	0.003349	354.2
4396090.212	7473422.559	-6760.43969	0.003359	354.2
4396159.732	7473422.559	-6752.140959	0.00337	354.2
4396229.253	7473422.559	-6743.510892	0.00338	354.2
4396298.773	7473422.559	-6734.590328	0.003391	354.2
4396368.294	7473422.559	-6725.41308	0.003402	354.2
4396437.814	7473422.559	-6716.006228	0.003413	354.2
4396507.335	7473422.559	-6706.392138	0.003424	354.2
4396576.856	7473422.559	-6696.592815	0.003435	354.2
4396646.376	7473422.559	-6686.63334	0.003446	354.2
4396715.897	7473422.559	-6676.5413	0.003457	354.2
4396785.417	7473422.559	-6666.343642	0.003469	354.2
4396854.938	7473422.559	-6656.063615	0.00348	354.2
4396924.458	7473422.559	-6645.718511	0.003492	354.2
4396993.979	7473422.559	-6635.318471	0.003504	354.2
4397063.499	7473422.559	-6624.867112	0.003515	354.2
4397133.02	7473422.559	-6614.363577	0.003527	354.2
4397202.54	7473422.559	-6603.804571	0.003539	354.2
4397272.061	7473422.559	-6593.186012	0.003551	354.2
4397341.582	7473422.559	-6582.505078	0.003564	354.2
4397411.102	7473422.559	-6571.762559	0.003576	354.2
4397480.623	7473422.559	-6560.964281	0.003588	354.2
4397550.143	7473422.559	-6550.121025	0.003601	354.2
4397619.664	7473422.559	-6539.247616	0.003614	354.2
4397689.184	7473422.559	-6528.361885	0.003627	354.2
4397758.705	7473422.559	-6517.483741	0.003639	354.2
4397828.225	7473422.559	-6506.63464	0.003653	354.2
4397897.746	7473422.559	-6495.838182	0.003666	354.2
4397967.267	7473422.559	-6485.122767	0.003679	354.2
4398036.787	7473422.559	-6474.525637	0.003693	354.2
4398106.308	7473422.559	-6464.093817	0.003706	354.2
4398175.828	7473422.559	-6453.876286	0.00372	354.2
4398245.349	7473422.559	-6443.908139	0.003734	354.2
4398314.869	7473422.559	-6434.196493	0.003748	354.2
4398384.39	7473422.559	-6424.718474	0.003762	354.2
4398453.91	7473422.559	-6415.432463	0.003776	354.2
4398523.431	7473422.559	-6406.294676	0.00379	354.2
4398592.951	7473422.559	-6397.271553	0.003805	354.2
4398662.472	7473422.559	-6388.343343	0.00382	354.2
4398731.993	7473422.559	-6379.500939	0.003835	354.2
4398801.513	7473422.559	-6370.741083	0.00385	354.2
4398871.034	7473422.559	-6362.062132	0.003865	354.2
4398940.554	7473422.559	-6353.457572	0.00388	354.2
