X Y Z K_gauss trend plunge
4400956.65 7475213.655 -5919.638094 -8.17E-11 267.235 74.548
4401026.171 7475213.655 -5900.569965 -8.18E-11 267.43 74.046
4401095.691 7475213.655 -5880.902577 -8.20E-11 267.614 73.51
4401165.212 7475213.655 -5860.5852 -8.21E-11 267.788 72.941
4401234.732 7475213.655 -5839.555451 -8.18E-11 267.952 72.339
4401304.253 7475213.655 -5817.731016 -8.06E-11 268.106 71.705
4401373.773 7475213.655 -5795.012909 -7.80E-11 268.25 71.042
4401443.294 7475213.655 -5771.306832 -7.36E-11 268.384 70.351
4401512.814 7475213.655 -5746.542461 -6.76E-11 268.508 69.638
4401582.335 7475213.655 -5720.675481 -6.09E-11 268.621 68.908
4401651.856 7475213.655 -5693.680657 -5.48E-11 268.723 68.167
4401721.376 7475213.655 -5665.542941 -5.05E-11 268.814 67.424
4401790.897 7475213.655 -5636.243554 -4.88E-11 268.895 66.685
4401860.417 7475213.655 -5605.751837 -4.93E-11 268.967 65.958
4401929.938 7475213.655 -5574.040141 -5.12E-11 269.031 65.248
4401999.458 7475213.655 -5541.109307 -5.32E-11 269.09 64.562
4402068.979 7475213.655 -5506.995367 -5.46E-11 269.143 63.904
4402138.499 7475213.655 -5471.758086 -5.49E-11 269.191 63.278
4402208.02 7475213.655 -5435.475062 -5.43E-11 269.236 62.686
4402277.54 7475213.655 -5398.243458 -5.29E-11 269.276 62.131
4402347.061 7475213.655 -5360.172917 -5.12E-11 269.313 61.612
4402416.582 7475213.655 -5321.369967 -4.92E-11 269.346 61.13
4402486.102 7475213.655 -5281.9274 -4.72E-11 269.376 60.685
4402555.623 7475213.655 -5241.919677 -4.53E-11 269.401 60.275
4402625.143 7475213.655 -5201.398327 -4.38E-11 269.423 59.899
4402694.664 7475213.655 -5160.39194 -4.28E-11 269.441 59.553
4402764.184 7475213.655 -5118.915947 -4.24E-11 269.454 59.236
4402833.705 7475213.655 -5076.983769 -4.27E-11 269.463 58.944
4402903.225 7475213.655 -5034.610124 -4.33E-11 269.468 58.675
4402972.746 7475213.655 -4991.810567 -4.41E-11 269.467 58.428
4403042.267 7475213.655 -4948.603765 -4.48E-11 269.462 58.203
4403111.787 7475213.655 -4905.013451 -4.51E-11 269.451 58
4403181.308 7475213.655 -4861.066406 -4.51E-11 269.435 57.821
4403250.828 7475213.655 -4816.790469 -4.52E-11 269.411 57.668
4403320.349 7475213.655 -4772.215857 -4.59E-11 269.381 57.541
4403389.869 7475213.655 -4727.376843 -4.79E-11 269.341 57.443
4403459.39 7475213.655 -4682.312591 -5.17E-11 269.292 57.373
4403528.91 7475213.655 -4637.070362 -5.73E-11 269.233 57.332
4403598.431 7475213.655 -4591.710901 -6.41E-11 269.163 57.321
4403667.951 7475213.655 -4546.310503 -7.06E-11 269.084 57.341
4403737.472 7475213.655 -4500.955992 -7.45E-11 268.997 57.394
4403806.993 7475213.655 -4455.734339 -7.20E-11 268.904 57.482
4403876.513 7475213.655 -4410.721768 -5.85E-11 268.807 57.607
4403946.034 7475213.655 -4365.976896 -2.87E-11 268.708 57.772
4404015.554 7475213.655 -4321.53858 2.28E-11 268.608 57.98
4404085.075 7475213.655 -4277.427089 1.01E-10 268.511 58.236
4404154.595 7475213.655 -4233.650697 2.11E-10 268.416 58.546
4404224.116 7475213.655 -4190.220305 3.54E-10 268.325 58.917
4404293.636 7475213.655 -4147.166465 5.33E-10 268.237 59.355
4404363.157 7475213.655 -4104.549006 7.44E-10 268.152 59.864
4404432.677 7475213.655 -4062.45964 9.82E-10 268.071 60.445
4404502.198 7475213.655 -4021.028672 1.24E-09 267.993 61.095
4404571.719 7475213.655 -3980.441625 1.50E-09 267.919 61.805
4404641.239 7475213.655 -3940.957986 1.75E-09 267.85 62.565
4404710.76 7475213.655 -3902.917931 1.98E-09 267.786 63.361
4404780.28 7475213.655 -3866.718324 2.16E-09 267.73 64.181
4404849.801 7475213.655 -3832.740185 2.30E-09 267.683 65.013
4404919.321 7475213.655 -3801.237766 2.38E-09 267.648 65.851
4404988.842 7475213.655 -3772.235227 2.42E-09 267.627 66.693
4405058.362 7475213.655 -3745.472567 2.41E-09 267.622 67.539
4405127.883 7475213.655 -3720.418772 2.38E-09 267.635 68.397
4405197.404 7475213.655 -3696.375338 2.36E-09 267.664 69.273
4405266.924 7475213.655 -3672.673848 2.36E-09 267.71 70.176
4405336.445 7475213.655 -3648.884251 2.39E-09 267.774 71.106
4405405.965 7475213.655 -3624.912641 2.44E-09 267.856 72.058
4405475.486 7475213.655 -3600.966427 2.50E-09 267.958 73.021
4405545.006 7475213.655 -3577.472967 2.54E-09 268.083 73.983
4405614.527 7475213.655 -3555.016022 2.53E-09 268.231 74.932
4405684.047 7475213.655 -3534.268613 2.46E-09 268.406 75.862
4405753.568 7475213.655 -3515.885245 2.33E-09 268.61 76.77
4405823.088 7475213.655 -3500.361548 2.12E-09 268.846 77.656
4405892.609 7475213.655 -3487.888406 1.85E-09 269.119 78.521
4405962.13 7475213.655 -3478.233985 1.53E-09 269.436 79.361
4406031.65 7475213.655 -3470.723031 1.18E-09 269.808 80.17
4406101.171 7475213.655 -3464.383546 8.13E-10 270.246 80.936
4406170.691 7475213.655 -3458.241651 4.64E-10 270.767 81.644
4406240.212 7475213.655 -3451.632894 1.60E-10 271.384 82.279
4406309.732 7475213.655 -3444.360673 -8.29E-11 272.105 82.831
4406379.253 7475213.655 -3436.620992 -2.57E-10 272.929 83.293
4406448.773 7475213.655 -3428.774891 -3.68E-10 273.841 83.668
4406518.294 7475213.655 -3421.133127 -4.29E-10 274.825 83.967
4406587.814 7475213.655 -3413.856571 -4.58E-10 275.864 84.206
4406657.335 7475213.655 -3406.969038 -4.71E-10 276.955 84.41
4406726.856 7475213.655 -3400.4224 -4.77E-10 278.109 84.6
4406796.376 7475213.655 -3394.154405 -4.79E-10 279.348 84.795
4406865.897 7475213.655 -3388.114878 -4.76E-10 280.703 85.007
4406935.417 7475213.655 -3382.27409 -4.68E-10 282.204 85.237
4407004.938 7475213.655 -3376.632658 -4.55E-10 283.874 85.481
4407074.458 7475213.655 -3371.230162 -4.39E-10 285.73 85.73
4407143.979 7475213.655 -3366.137893 -4.21E-10 287.782 85.976
4407213.499 7475213.655 -3361.433272 -4.04E-10 290.03 86.212
4407283.02 7475213.655 -3357.16911 -3.85E-10 292.472 86.433
4407352.54 7475213.655 -3353.35468 -3.64E-10 295.102 86.635
4407422.061 7475213.655 -3349.958123 -3.41E-10 297.907 86.817
4407491.582 7475213.655 -3346.925303 -3.16E-10 300.871 86.978
4407561.102 7475213.655 -3344.199376 -2.90E-10 303.965 87.117
4407630.623 7475213.655 -3341.730003 -2.64E-10 307.152 87.236
4407700.143 7475213.655 -3339.474321 -2.41E-10 310.387 87.336
4407769.664 7475213.655 -3337.395669 -2.20E-10 313.618 87.418
4407839.184 7475213.655 -3335.461789 -2.02E-10 316.805 87.484
4407908.705 7475213.655 -3333.643619 -1.87E-10 319.926 87.536
4407978.225 7475213.655 -3331.917395 -1.74E-10 322.988 87.578
4408047.746 7475213.655 -3330.269666 -1.64E-10 326.028 87.611
4408117.267 7475213.655 -3328.700974 -1.56E-10 329.112 87.638
4408186.787 7475213.655 -3327.225159 -1.50E-10 332.327 87.66
4408256.308 7475213.655 -3325.864405 -1.47E-10 335.804 87.678
4408325.828 7475213.655 -3324.641561 -1.47E-10 339.764 87.69
4408395.349 7475213.655 -3323.572729 -1.53E-10 344.57 87.695
4408464.869 7475213.655 -3322.665529 -1.67E-10 350.704 87.682
4408534.39 7475213.655 -3321.927128 -1.92E-10 358.562 87.63
4408603.91 7475213.655 -3321.377545 -2.31E-10 8.073 87.508
4408673.431 7475213.655 -3321.055824 -2.91E-10 18.449 87.277
4408742.951 7475213.655 -3321.008103 -3.78E-10 28.509 86.914
4408812.472 7475213.655 -3321.259008 -4.95E-10 37.35 86.415
4408881.993 7475213.655 -3321.790954 -5.70E-10 44.875 85.784
4408951.513 7475213.655 -3322.589599 -6.22E-10 50.935 85.043
4409021.034 7475213.655 -3323.806849 -6.66E-10 55.607 84.233
4409090.554 7475213.655 -3325.966269 -7.59E-10 59.166 83.388
4409160.075 7475213.655 -3329.979883 -9.16E-10 62.064 82.468
4409229.595 7475213.655 -3336.822577 -1.06E-09 64.505 81.431
4409299.116 7475213.655 -3347.043656 -1.25E-09 66.453 80.325
4409368.636 7475213.655 -3360.492078 -1.49E-09 67.937 79.185
4409438.157 7475213.655 -3376.44221 -1.80E-09 68.956 78.069
4409507.677 7475213.655 -3393.981925 -2.18E-09 69.472 77.07
4409577.198 7475213.655 -3412.334876 -2.65E-09 69.393 76.316
4409646.719 7475213.655 -3430.786318 -3.20E-09 68.557 75.967
4394282.677 7475392.764 -6787.177301 8.57E-11 169.255 88.496
4394352.198 7475392.764 -6787.91552 9.81E-11 172.161 88.505
4394421.719 7475392.764 -6788.437423 1.09E-10 176.046 88.512
4394491.239 7475392.764 -6788.716843 1.19E-10 180.886 88.512
4394560.76 7475392.764 -6788.739247 1.28E-10 186.59 88.499
4394630.28 7475392.764 -6788.501116 1.36E-10 192.952 88.466
4394699.801 7475392.764 -6788.007326 1.43E-10 199.656 88.407
4394769.321 7475392.764 -6787.265558 1.49E-10 206.353 88.32
4394838.842 7475392.764 -6786.279533 1.54E-10 212.744 88.202
4394908.362 7475392.764 -6785.046397 1.59E-10 218.631 88.056
4394977.883 7475392.764 -6783.55807 1.66E-10 223.805 87.889
4395047.404 7475392.764 -6781.80027 1.71E-10 228.362 87.699
4395116.924 7475392.764 -6779.748777 1.76E-10 232.385 87.487
4395186.445 7475392.764 -6777.370482 1.79E-10 235.904 87.254
4395255.965 7475392.764 -6774.631088 1.80E-10 238.977 87.004
4395325.486 7475392.764 -6771.501256 1.80E-10 241.662 86.738
4395395.006 7475392.764 -6767.956718 1.78E-10 244.007 86.459
4395464.527 7475392.764 -6763.976899 1.74E-10 246.058 86.168
4395534.047 7475392.764 -6759.54484 1.67E-10 247.852 85.87
4395603.568 7475392.764 -6754.646673 1.58E-10 249.423 85.567
4395673.088 7475392.764 -6749.27336 1.47E-10 250.8 85.263
4395742.609 7475392.764 -6743.427806 1.35E-10 252.008 84.961
4395812.13 7475392.764 -6737.129676 1.21E-10 253.069 84.664
4395881.65 7475392.764 -6730.408977 1.06E-10 254.003 84.376
4395951.171 7475392.764 -6723.295284 9.15E-11 254.827 84.098
4396020.691 7475392.764 -6715.815722 7.70E-11 255.556 83.833
4396090.212 7475392.764 -6708.00021 6.32E-11 256.2 83.583
4396159.732 7475392.764 -6699.882894 5.04E-11 256.772 83.348
4396229.253 7475392.764 -6691.497651 3.89E-11 257.281 83.13
4396298.773 7475392.764 -6682.874106 2.89E-11 257.733 82.93
4396368.294 7475392.764 -6674.03654 2.04E-11 258.137 82.746
4396437.814 7475392.764 -6665.003809 1.35E-11 258.498 82.579
4396507.335 7475392.764 -6655.790689 8.02E-12 258.823 82.427
4396576.856 7475392.764 -6646.411519 3.79E-12 259.116 82.29
4396646.376 7475392.764 -6636.883309 6.32E-13 259.382 82.166
4396715.897 7475392.764 -6627.22534 -1.65E-12 259.624 82.053
4396785.417 7475392.764 -6617.456068 -3.24E-12 259.845 81.95
4396854.938 7475392.764 -6607.589867 -4.31E-12 260.049 81.857
4396924.458 7475392.764 -6597.635095 -5.01E-12 260.237 81.772
4396993.979 7475392.764 -6587.594549 -5.45E-12 260.411 81.694
4397063.499 7475392.764 -6577.468384 -5.71E-12 260.571 81.623
4397133.02 7475392.764 -6567.257367 -5.85E-12 260.718 81.559
4397202.54 7475392.764 -6556.963879 -5.91E-12 260.853 81.501
4397272.061 7475392.764 -6546.590933 -5.88E-12 260.975 81.451
4397341.582 7475392.764 -6536.141688 -5.76E-12 261.085 81.409
4397411.102 7475392.764 -6525.620487 -5.51E-12 261.181 81.375
4397480.623 7475392.764 -6515.03422 -5.05E-12 261.262 81.35
4397550.143 7475392.764 -6504.393113 -4.35E-12 261.328 81.335
4397619.664 7475392.764 -6493.71111 -3.32E-12 261.376 81.331
4397689.184 7475392.764 -6483.005918 -1.97E-12 261.407 81.339
4397758.705 7475392.764 -6472.298314 -3.17E-13 261.419 81.359
4397828.225 7475392.764 -6461.610868 1.54E-12 261.413 81.391
4397897.746 7475392.764 -6450.967034 3.47E-12 261.388 81.434
4397967.267 7475392.764 -6440.391586 5.30E-12 261.346 81.487
4398036.787 7475392.764 -6429.912064 6.85E-12 261.287 81.549
4398106.308 7475392.764 -6419.55876 7.96E-12 261.211 81.618
4398175.828 7475392.764 -6409.36066 8.49E-12 261.121 81.692
4398245.349 7475392.764 -6399.338359 8.35E-12 261.015 81.769
4398314.869 7475392.764 -6389.498197 7.47E-12 260.897 81.847
4398384.39 7475392.764 -6379.830635 5.79E-12 260.767 81.923
4398453.91 7475392.764 -6370.31302 3.31E-12 260.628 81.995
4398523.431 7475392.764 -6360.915816 7.89E-14 260.486 82.058
4398592.951 7475392.764 -6351.61013 -3.76E-12 260.346 82.109
4398662.472 7475392.764 -6342.372732 -7.96E-12 260.217 82.144
4398731.993 7475392.764 -6333.186421 -1.21E-11 260.111 82.156
4398801.513 7475392.764 -6324.03754 -1.58E-11 260.039 82.142
4398871.034 7475392.764 -6314.913204 -1.85E-11 260.011 82.098
4398940.554 7475392.764 -6305.797778 -2.00E-11 260.037 82.021
4399010.075 7475392.764 -6296.666389 -2.01E-11 260.118 81.911
4399079.595 7475392.764 -6287.475956 -1.91E-11 260.253 81.771
4399149.116 7475392.764 -6278.158909 -1.74E-11 260.433 81.603
4399218.636 7475392.764 -6268.62554 -1.57E-11 260.648 81.411
4399288.157 7475392.764 -6258.77463 -1.45E-11 260.89 81.201
4399357.677 7475392.764 -6248.506533 -1.44E-11 261.149 80.977
4399427.198 7475392.764 -6237.73645 -1.58E-11 261.421 80.741
4399496.719 7475392.764 -6226.410341 -1.88E-11 261.699 80.498
4399566.239 7475392.764 -6214.520954 -2.37E-11 261.982 80.25
4399635.76 7475392.764 -6202.115108 -3.03E-11 262.265 80.002
4399705.28 7475392.764 -6189.28667 -3.82E-11 262.547 79.756
4399774.801 7475392.764 -6176.154466 -4.70E-11 262.827 79.515
4399844.321 7475392.764 -6162.82718 -5.61E-11 263.106 79.281
4399913.842 7475392.764 -6149.369066 -6.46E-11 263.383 79.054
4399983.362 7475392.764 -6135.790003 -7.18E-11 263.659 78.835
4400052.883 7475392.764 -6122.066284 -7.72E-11 263.936 78.621
4400122.404 7475392.764 -6108.16954 -8.04E-11 264.213 78.411
4400191.924 7475392.764 -6094.079454 -8.15E-11 264.492 78.2
4400261.445 7475392.764 -6079.779889 -8.08E-11 264.77 77.983
4400330.965 7475392.764 -6065.251563 -7.88E-11 265.046 77.755
4400400.486 7475392.764 -6050.466449 -7.63E-11 265.318 77.512
4400470.006 7475392.764 -6035.382653 -7.39E-11 265.585 77.248
4400539.527 7475392.764 -6019.944237 -7.20E-11 265.845 76.96
4400609.047 7475392.764 -6004.091344 -7.05E-11 266.097 76.647
4400678.568 7475392.764 -5987.774623 -6.94E-11 266.341 76.305
4400748.088 7475392.764 -5970.962213 -6.83E-11 266.577 75.933
4400817.609 7475392.764 -5953.636972 -6.71E-11 266.804 75.53
4400887.13 7475392.764 -5935.788816 -6.59E-11 267.021 75.094
4400956.65 7475392.764 -5917.404108 -6.47E-11 267.229 74.624
4401026.171 7475392.764 -5898.455394 -6.36E-11 267.426 74.119
4401095.691 7475392.764 -5878.899603 -6.29E-11 267.612 73.581
4401165.212 7475392.764 -5858.683471 -6.23E-11 267.788 73.008
4401234.732 7475392.764 -5837.742717 -6.17E-11 267.954 72.402
4401304.253 7475392.764 -5815.993995 -6.08E-11 268.109 71.765
4401373.773 7475392.764 -5793.3383 -5.91E-11 268.253 71.098
4401443.294 7475392.764 -5769.682428 -5.64E-11 268.388 70.404
4401512.814 7475392.764 -5744.958134 -5.30E-11 268.511 69.688
4401582.335 7475392.764 -5719.123815 -4.97E-11 268.623 68.955
4401651.856 7475392.764 -5692.157185 -4.75E-11 268.725 68.212
4401721.376 7475392.764 -5664.046067 -4.72E-11 268.815 67.466
4401790.897 7475392.764 -5634.774238 -4.91E-11 268.896 66.724
4401860.417 7475392.764 -5604.313015 -5.26E-11 268.968 65.994
4401929.938 7475392.764 -5572.635763 -5.68E-11 269.033 65.282
4401999.458 7475392.764 -5539.742842 -6.06E-11 269.092 64.593
4402068.979 7475392.764 -5505.667977 -6.33E-11 269.146 63.933
4402138.499 7475392.764 -5470.46759 -6.47E-11 269.195 63.306
4402208.02 7475392.764 -5434.217279 -6.49E-11 269.24 62.713
4402277.54 7475392.764 -5397.016059 -6.41E-11 269.281 62.156
4402347.061 7475392.764 -5358.979069 -6.26E-11 269.319 61.636
4402416.582 7475392.764 -5320.21824 -6.06E-11 269.352 61.152
4402486.102 7475392.764 -5280.827397 -5.84E-11 269.382 60.705
4402555.623 7475392.764 -5240.876588 -5.63E-11 269.409 60.293
4402625.143 7475392.764 -5200.410195 -5.44E-11 269.431 59.914
4402694.664 7475392.764 -5159.450841 -5.29E-11 269.45 59.566
4402764.184 7475392.764 -5118.011427 -5.20E-11 269.465 59.245
4402833.705 7475392.764 -5076.105666 -5.17E-11 269.475 58.95
4402903.225 7475392.764 -5033.748987 -5.17E-11 269.481 58.677
4402972.746 7475392.764 -4990.956389 -5.19E-11 269.482 58.427
4403042.267 7475392.764 -4947.745272 -5.21E-11 269.479 58.197
4403111.787 7475392.764 -4904.138927 -5.19E-11 269.47 57.989
4403181.308 7475392.764 -4860.16487 -5.15E-11 269.455 57.804
4403250.828 7475392.764 -4815.851786 -5.12E-11 269.434 57.644
4403320.349 7475392.764 -4771.229806 -5.15E-11 269.406 57.508
4403389.869 7475392.764 -4726.332044 -5.30E-11 269.368 57.4
4403459.39 7475392.764 -4681.195709 -5.57E-11 269.322 57.319
4403528.91 7475392.764 -4635.865427 -5.97E-11 269.265 57.267
4403598.431 7475392.764 -4590.398563 -6.43E-11 269.2 57.244
4403667.951 7475392.764 -4544.867275 -6.76E-11 269.125 57.252
4403737.472 7475392.764 -4499.35386 -6.68E-11 269.044 57.295
4403806.993 7475392.764 -4453.941182 -5.78E-11 268.958 57.374
4403876.513 7475392.764 -4408.702595 -3.54E-11 268.87 57.492
4403946.034 7475392.764 -4363.695248 5.98E-12 268.781 57.654
4404015.554 7475392.764 -4318.957893 7.19E-11 268.694 57.862
4404085.075 7475392.764 -4274.513085 1.67E-10 268.609 58.122
4404154.595 7475392.764 -4230.376009 2.96E-10 268.528 58.44
4404224.116 7475392.764 -4186.570855 4.61E-10 268.451 58.823
4404293.636 7475392.764 -4143.147335 6.62E-10 268.378 59.276
4404363.157 7475392.764 -4100.187599 8.95E-10 268.308 59.804
4404432.677 7475392.764 -4057.805798 1.15E-09 268.241 60.406
4404502.198 7475392.764 -4016.153337 1.43E-09 268.178 61.078
4404571.719 7475392.764 -3975.435541 1.71E-09 268.119 61.813
4404641.239 7475392.764 -3935.929633 1.97E-09 268.065 62.598
4404710.76 7475392.764 -3897.987121 2.21E-09 268.019 63.418
4404780.28 7475392.764 -3862.002133 2.40E-09 267.981 64.261
4404849.801 7475392.764 -3828.333077 2.53E-09 267.955 65.114
4404919.321 7475392.764 -3797.19482 2.60E-09 267.942 65.969
4404988.842 7475392.764 -3768.568637 2.61E-09 267.944 66.822
4405058.362 7475392.764 -3742.163772 2.57E-09 267.963 67.677
4405127.883 7475392.764 -3717.438101 2.52E-09 267.998 68.538
4405197.404 7475392.764 -3693.69626 2.48E-09 268.05 69.415
4405266.924 7475392.764 -3670.273714 2.47E-09 268.116 70.314
4405336.445 7475392.764 -3646.735933 2.49E-09 268.197 71.239
4405405.965 7475392.764 -3622.981151 2.54E-09 268.293 72.187
4405475.486 7475392.764 -3599.21932 2.60E-09 268.405 73.146
4405545.006 7475392.764 -3575.897099 2.64E-09 268.536 74.106
4405614.527 7475392.764 -3553.624612 2.64E-09 268.688 75.056
4405684.047 7475392.764 -3533.090558 2.57E-09 268.863 75.989
4405753.568 7475392.764 -3514.943728 2.44E-09 269.065 76.902
4405823.088 7475392.764 -3499.658398 2.23E-09 269.299 77.796
4405892.609 7475392.764 -3487.407126 1.96E-09 269.571 78.67
4405962.13 7475392.764 -3477.957971 1.64E-09 269.886 79.521
4406031.65 7475392.764 -3470.65038 1.28E-09 270.255 80.34
4406101.171 7475392.764 -3464.525216 9.09E-10 270.689 81.116
4406170.691 7475392.764 -3458.61169 5.57E-10 271.204 81.834
4406240.212 7475392.764 -3452.247821 2.48E-10 271.811 82.478
4406309.732 7475392.764 -3445.246825 -2.69E-14 272.52 83.038
4406379.253 7475392.764 -3437.811249 -1.80E-10 273.329 83.506
4406448.773 7475392.764 -3430.288439 -2.98E-10 274.224 83.885
4406518.294 7475392.764 -3422.957565 -3.69E-10 275.191 84.185
4406587.814 7475392.764 -3415.953766 -4.11E-10 276.216 84.424
4406657.335 7475392.764 -3409.301592 -4.37E-10 277.298 84.625
4406726.856 7475392.764 -3402.978208 -4.56E-10 278.453 84.812
4406796.376 7475392.764 -3396.951351 -4.69E-10 279.707 85.002
4406865.897 7475392.764 -3391.185138 -4.74E-10 281.093 85.208
4406935.417 7475392.764 -3385.640909 -4.72E-10 282.642 85.432
4407004.938 7475392.764 -3380.29504 -4.64E-10 284.38 85.67
4407074.458 7475392.764 -3375.16311 -4.50E-10 286.326 85.913
4407143.979 7475392.764 -3370.304248 -4.34E-10 288.489 86.154
4407213.499 7475392.764 -3365.79712 -4.17E-10 290.872 86.384
4407283.02 7475392.764 -3361.703294 -3.97E-10 293.475 86.6
4407352.54 7475392.764 -3358.041343 -3.74E-10 296.288 86.797
4407422.061 7475392.764 -3354.785955 -3.48E-10 299.296 86.972
4407491.582 7475392.764 -3351.88786 -3.20E-10 302.474 87.125
4407561.102 7475392.764 -3349.295416 -2.91E-10 305.783 87.256
4407630.623 7475392.764 -3346.963029 -2.62E-10 309.172 87.365
4407700.143 7475392.764 -3344.84905 -2.37E-10 312.583 87.454
4407769.664 7475392.764 -3342.913274 -2.14E-10 315.955 87.525
